    ttheta   IntUPexp  sIntUPexp   IntUPmod IntDOWNexp sIntDOWNexp IntDOWNmod   IntBKGR flag
    16.600      0.000      1.000   2547.460      0.000      1.000   2547.460      0.000  1
    16.700      0.000      1.000    547.917      0.000      1.000    547.917      0.000  1
    16.800      0.000      1.000   1068.078      0.000      1.000   1068.078      0.000  1
    16.900      0.000      1.000   3387.337      0.000      1.000   3387.337      0.000  1
    17.000      0.000      1.000   6349.735      0.000      1.000   6349.735      0.000  1
    17.100      0.000      1.000   6873.442      0.000      1.000   6873.442      0.000  1
    17.200      0.000      1.000   4522.859      0.000      1.000   4522.859      0.000  1
    17.300      0.000      1.000   2764.985      0.000      1.000   2764.985      0.000  1
    17.400      0.000      1.000   3397.643      0.000      1.000   3397.643      0.000  1
    17.500      0.000      1.000   4379.642      0.000      1.000   4379.642      0.000  1
    17.600      0.000      1.000   3515.890      0.000      1.000   3515.890      0.000  1
    17.700      0.000      1.000   1760.609      0.000      1.000   1760.609      0.000  1
    17.800      0.000      1.000   1737.687      0.000      1.000   1737.687      0.000  1
    17.900      0.000      1.000   7313.547      0.000      1.000   7313.547      0.000  1
    18.000      0.000      1.000  23307.093      0.000      1.000  23307.093      0.000  1
    18.100      0.000      1.000  43623.531      0.000      1.000  43623.531      0.000  1
    18.200      0.000      1.000  48005.593      0.000      1.000  48005.593      0.000  1
    18.300      0.000      1.000  31564.960      0.000      1.000  31564.960      0.000  1
    18.400      0.000      1.000  13087.059      0.000      1.000  13087.059      0.000  1
    18.500      0.000      1.000   5029.651      0.000      1.000   5029.651      0.000  1
    18.600      0.000      1.000   4433.435      0.000      1.000   4433.435      0.000  1
    18.700      0.000      1.000   4781.624      0.000      1.000   4781.624      0.000  1
    18.800      0.000      1.000   3336.622      0.000      1.000   3336.622      0.000  1
    18.900      0.000      1.000   1523.688      0.000      1.000   1523.688      0.000  1
    19.000      0.000      1.000   1047.350      0.000      1.000   1047.350      0.000  1
    19.100      0.000      1.000   2024.983      0.000      1.000   2024.983      0.000  1
    19.200      0.000      1.000   4463.038      0.000      1.000   4463.038      0.000  1
    19.300      0.000      1.000   8972.005      0.000      1.000   8972.005      0.000  1
    19.400      0.000      1.000  13656.681      0.000      1.000  13656.681      0.000  1
    19.500      0.000      1.000  14129.053      0.000      1.000  14129.053      0.000  1
    19.600      0.000      1.000  10474.547      0.000      1.000  10474.547      0.000  1
    19.700      0.000      1.000   6174.471      0.000      1.000   6174.471      0.000  1
    19.800      0.000      1.000   2873.098      0.000      1.000   2873.098      0.000  1
    19.900      0.000      1.000   1018.912      0.000      1.000   1018.912      0.000  1
    20.000      0.000      1.000    569.765      0.000      1.000    569.765      0.000  1
    20.100      0.000      1.000   2212.754      0.000      1.000   2212.754      0.000  1
    20.200      0.000      1.000   9172.120      0.000      1.000   9172.120      0.000  1
    20.300      0.000      1.000  22818.554      0.000      1.000  22818.554      0.000  1
    20.400      0.000      1.000  33617.161      0.000      1.000  33617.161      0.000  1
    20.500      0.000      1.000  31430.174      0.000      1.000  31430.174      0.000  1
    20.600      0.000      1.000  23708.109      0.000      1.000  23708.109      0.000  1
    20.700      0.000      1.000  19092.448      0.000      1.000  19092.448      0.000  1
    20.800      0.000      1.000  13691.819      0.000      1.000  13691.819      0.000  1
    20.900      0.000      1.000   6766.762      0.000      1.000   6766.762      0.000  1
    21.000      0.000      1.000   3447.670      0.000      1.000   3447.670      0.000  1
    21.100      0.000      1.000   5755.855      0.000      1.000   5755.855      0.000  1
    21.200      0.000      1.000  11302.441      0.000      1.000  11302.441      0.000  1
    21.300      0.000      1.000  15183.013      0.000      1.000  15183.013      0.000  1
    21.400      0.000      1.000  15577.473      0.000      1.000  15577.473      0.000  1
    21.500      0.000      1.000  16130.220      0.000      1.000  16130.220      0.000  1
    21.600      0.000      1.000  17670.563      0.000      1.000  17670.563      0.000  1
    21.700      0.000      1.000  15097.643      0.000      1.000  15097.643      0.000  1
    21.800      0.000      1.000   8187.242      0.000      1.000   8187.242      0.000  1
    21.900      0.000      1.000   2653.796      0.000      1.000   2653.796      0.000  1
    22.000      0.000      1.000    545.578      0.000      1.000    545.578      0.000  1
    22.100      0.000      1.000    217.233      0.000      1.000    217.233      0.000  1
    22.200      0.000      1.000    619.127      0.000      1.000    619.127      0.000  1
    22.300      0.000      1.000   2453.551      0.000      1.000   2453.551      0.000  1
    22.400      0.000      1.000   7173.120      0.000      1.000   7173.120      0.000  1
    22.500      0.000      1.000  12852.066      0.000      1.000  12852.066      0.000  1
    22.600      0.000      1.000  14119.923      0.000      1.000  14119.923      0.000  1
    22.700      0.000      1.000  11742.237      0.000      1.000  11742.237      0.000  1
    22.800      0.000      1.000  11533.760      0.000      1.000  11533.760      0.000  1
    22.900      0.000      1.000  13406.595      0.000      1.000  13406.595      0.000  1
    23.000      0.000      1.000  17364.059      0.000      1.000  17364.059      0.000  1
    23.100      0.000      1.000  27999.813      0.000      1.000  27999.813      0.000  1
    23.200      0.000      1.000  38368.559      0.000      1.000  38368.559      0.000  1
    23.300      0.000      1.000  33943.970      0.000      1.000  33943.970      0.000  1
    23.400      0.000      1.000  18542.807      0.000      1.000  18542.807      0.000  1
    23.500      0.000      1.000   7082.858      0.000      1.000   7082.858      0.000  1
    23.600      0.000      1.000   4281.346      0.000      1.000   4281.346      0.000  1
    23.700      0.000      1.000   8576.921      0.000      1.000   8576.921      0.000  1
    23.800      0.000      1.000  18813.628      0.000      1.000  18813.628      0.000  1
    23.900      0.000      1.000  28945.217      0.000      1.000  28945.217      0.000  1
    24.000      0.000      1.000  29578.981      0.000      1.000  29578.981      0.000  1
    24.100      0.000      1.000  20792.374      0.000      1.000  20792.374      0.000  1
    24.200      0.000      1.000  10505.592      0.000      1.000  10505.592      0.000  1
    24.300      0.000      1.000   3806.152      0.000      1.000   3806.152      0.000  1
    24.400      0.000      1.000   1540.689      0.000      1.000   1540.689      0.000  1
    24.500      0.000      1.000   3921.592      0.000      1.000   3921.592      0.000  1
    24.600      0.000      1.000  12402.423      0.000      1.000  12402.423      0.000  1
    24.700      0.000      1.000  23275.832      0.000      1.000  23275.832      0.000  1
    24.800      0.000      1.000  25567.524      0.000      1.000  25567.524      0.000  1
    24.900      0.000      1.000  18938.869      0.000      1.000  18938.869      0.000  1
    25.000      0.000      1.000  17937.030      0.000      1.000  17937.030      0.000  1
    25.100      0.000      1.000  27120.343      0.000      1.000  27120.343      0.000  1
    25.200      0.000      1.000  32927.523      0.000      1.000  32927.523      0.000  1
    25.300      0.000      1.000  28882.665      0.000      1.000  28882.665      0.000  1
    25.400      0.000      1.000  25110.201      0.000      1.000  25110.201      0.000  1
    25.500      0.000      1.000  25762.524      0.000      1.000  25762.524      0.000  1
    25.600      0.000      1.000  26778.212      0.000      1.000  26778.212      0.000  1
    25.700      0.000      1.000  27460.775      0.000      1.000  27460.775      0.000  1
    25.800      0.000      1.000  28078.247      0.000      1.000  28078.247      0.000  1
    25.900      0.000      1.000  30684.978      0.000      1.000  30684.978      0.000  1
    26.000      0.000      1.000  33444.515      0.000      1.000  33444.515      0.000  1
    26.100      0.000      1.000  27362.368      0.000      1.000  27362.368      0.000  1
    26.200      0.000      1.000  15089.069      0.000      1.000  15089.069      0.000  1
    26.300      0.000      1.000   7534.879      0.000      1.000   7534.879      0.000  1
    26.400      0.000      1.000   5476.721      0.000      1.000   5476.721      0.000  1
    26.500      0.000      1.000   4369.605      0.000      1.000   4369.605      0.000  1
    26.600      0.000      1.000   3978.003      0.000      1.000   3978.003      0.000  1
    26.700      0.000      1.000   5504.549      0.000      1.000   5504.549      0.000  1
    26.800      0.000      1.000   6653.492      0.000      1.000   6653.492      0.000  1
    26.900      0.000      1.000   5071.968      0.000      1.000   5071.968      0.000  1
    27.000      0.000      1.000   2877.553      0.000      1.000   2877.553      0.000  1
    27.100      0.000      1.000   3521.803      0.000      1.000   3521.803      0.000  1
    27.200      0.000      1.000   7979.139      0.000      1.000   7979.139      0.000  1
    27.300      0.000      1.000  14931.906      0.000      1.000  14931.906      0.000  1
    27.400      0.000      1.000  22809.673      0.000      1.000  22809.673      0.000  1
    27.500      0.000      1.000  27646.652      0.000      1.000  27646.652      0.000  1
    27.600      0.000      1.000  23113.984      0.000      1.000  23113.984      0.000  1
    27.700      0.000      1.000  12294.190      0.000      1.000  12294.190      0.000  1
    27.800      0.000      1.000   4944.727      0.000      1.000   4944.727      0.000  1
    27.900      0.000      1.000   3599.817      0.000      1.000   3599.817      0.000  1
    28.000      0.000      1.000   5130.123      0.000      1.000   5130.123      0.000  1
    28.100      0.000      1.000   7386.818      0.000      1.000   7386.818      0.000  1
    28.200      0.000      1.000   9771.769      0.000      1.000   9771.769      0.000  1
    28.300      0.000      1.000  11228.733      0.000      1.000  11228.733      0.000  1
    28.400      0.000      1.000  11275.592      0.000      1.000  11275.592      0.000  1
    28.500      0.000      1.000  10399.557      0.000      1.000  10399.557      0.000  1
    28.600      0.000      1.000   8305.950      0.000      1.000   8305.950      0.000  1
    28.700      0.000      1.000   5384.177      0.000      1.000   5384.177      0.000  1
    28.800      0.000      1.000   4287.699      0.000      1.000   4287.699      0.000  1
    28.900      0.000      1.000   6922.080      0.000      1.000   6922.080      0.000  1
    29.000      0.000      1.000  10251.244      0.000      1.000  10251.244      0.000  1
    29.100      0.000      1.000   9646.313      0.000      1.000   9646.313      0.000  1
    29.200      0.000      1.000   6867.964      0.000      1.000   6867.964      0.000  1
    29.300      0.000      1.000   6569.330      0.000      1.000   6569.330      0.000  1
    29.400      0.000      1.000   7787.182      0.000      1.000   7787.182      0.000  1
    29.500      0.000      1.000   6847.923      0.000      1.000   6847.923      0.000  1
    29.600      0.000      1.000   3948.516      0.000      1.000   3948.516      0.000  1
    29.700      0.000      1.000   1796.392      0.000      1.000   1796.392      0.000  1
    29.800      0.000      1.000   1481.188      0.000      1.000   1481.188      0.000  1
    29.900      0.000      1.000   2116.216      0.000      1.000   2116.216      0.000  1
    30.000      0.000      1.000   2425.043      0.000      1.000   2425.043      0.000  1
    30.100      0.000      1.000   2162.767      0.000      1.000   2162.767      0.000  1
    30.200      0.000      1.000   1762.877      0.000      1.000   1762.877      0.000  1
    30.300      0.000      1.000   1427.063      0.000      1.000   1427.063      0.000  1
    30.400      0.000      1.000   1169.978      0.000      1.000   1169.978      0.000  1
    30.500      0.000      1.000    985.212      0.000      1.000    985.212      0.000  1
    30.600      0.000      1.000   1283.821      0.000      1.000   1283.821      0.000  1
    30.700      0.000      1.000   2565.958      0.000      1.000   2565.958      0.000  1
    30.800      0.000      1.000   4271.080      0.000      1.000   4271.080      0.000  1
    30.900      0.000      1.000   5254.900      0.000      1.000   5254.900      0.000  1
    31.000      0.000      1.000   5589.193      0.000      1.000   5589.193      0.000  1
    31.100      0.000      1.000   5779.847      0.000      1.000   5779.847      0.000  1
    31.200      0.000      1.000   6187.904      0.000      1.000   6187.904      0.000  1
    31.300      0.000      1.000   8566.872      0.000      1.000   8566.872      0.000  1
    31.400      0.000      1.000  13523.326      0.000      1.000  13523.326      0.000  1
    31.500      0.000      1.000  17069.662      0.000      1.000  17069.662      0.000  1
    31.600      0.000      1.000  14747.395      0.000      1.000  14747.395      0.000  1
    31.700      0.000      1.000   8676.388      0.000      1.000   8676.388      0.000  1
    31.800      0.000      1.000   5008.228      0.000      1.000   5008.228      0.000  1
    31.900      0.000      1.000   6909.436      0.000      1.000   6909.436      0.000  1
    32.000      0.000      1.000  12051.370      0.000      1.000  12051.370      0.000  1
    32.100      0.000      1.000  14390.044      0.000      1.000  14390.044      0.000  1
    32.200      0.000      1.000  11661.136      0.000      1.000  11661.136      0.000  1
    32.300      0.000      1.000   8072.994      0.000      1.000   8072.994      0.000  1
    32.400      0.000      1.000   7934.025      0.000      1.000   7934.025      0.000  1
    32.500      0.000      1.000  10185.696      0.000      1.000  10185.696      0.000  1
    32.600      0.000      1.000  10320.041      0.000      1.000  10320.041      0.000  1
    32.700      0.000      1.000   8937.338      0.000      1.000   8937.338      0.000  1
    32.800      0.000      1.000  10166.831      0.000      1.000  10166.831      0.000  1
    32.900      0.000      1.000  12429.698      0.000      1.000  12429.698      0.000  1
    33.000      0.000      1.000  11762.854      0.000      1.000  11762.854      0.000  1
    33.100      0.000      1.000   8453.850      0.000      1.000   8453.850      0.000  1
    33.200      0.000      1.000   5467.195      0.000      1.000   5467.195      0.000  1
    33.300      0.000      1.000   6695.225      0.000      1.000   6695.225      0.000  1
    33.400      0.000      1.000  14153.730      0.000      1.000  14153.730      0.000  1
    33.500      0.000      1.000  22490.419      0.000      1.000  22490.419      0.000  1
    33.600      0.000      1.000  22746.319      0.000      1.000  22746.319      0.000  1
    33.700      0.000      1.000  15282.922      0.000      1.000  15282.922      0.000  1
    33.800      0.000      1.000   7984.130      0.000      1.000   7984.130      0.000  1
    33.900      0.000      1.000   4776.209      0.000      1.000   4776.209      0.000  1
    34.000      0.000      1.000   4669.570      0.000      1.000   4669.570      0.000  1
    34.100      0.000      1.000   4868.684      0.000      1.000   4868.684      0.000  1
    34.200      0.000      1.000   3904.219      0.000      1.000   3904.219      0.000  1
    34.300      0.000      1.000   3406.238      0.000      1.000   3406.238      0.000  1
    34.400      0.000      1.000   4826.963      0.000      1.000   4826.963      0.000  1
    34.500      0.000      1.000   7098.795      0.000      1.000   7098.795      0.000  1
    34.600      0.000      1.000   8429.078      0.000      1.000   8429.078      0.000  1
    34.700      0.000      1.000   9853.778      0.000      1.000   9853.778      0.000  1
    34.800      0.000      1.000  13443.700      0.000      1.000  13443.700      0.000  1
    34.900      0.000      1.000  15801.593      0.000      1.000  15801.593      0.000  1
    35.000      0.000      1.000  13416.715      0.000      1.000  13416.715      0.000  1
    35.100      0.000      1.000  11221.097      0.000      1.000  11221.097      0.000  1
    35.200      0.000      1.000  14318.913      0.000      1.000  14318.913      0.000  1
    35.300      0.000      1.000  18226.861      0.000      1.000  18226.861      0.000  1
    35.400      0.000      1.000  16204.271      0.000      1.000  16204.271      0.000  1
    35.500      0.000      1.000  10521.774      0.000      1.000  10521.774      0.000  1
    35.600      0.000      1.000   7061.908      0.000      1.000   7061.908      0.000  1
    35.700      0.000      1.000   6485.685      0.000      1.000   6485.685      0.000  1
    35.800      0.000      1.000   6312.221      0.000      1.000   6312.221      0.000  1
    35.900      0.000      1.000   5387.503      0.000      1.000   5387.503      0.000  1
    36.000      0.000      1.000   4865.850      0.000      1.000   4865.850      0.000  1
    36.100      0.000      1.000   5007.733      0.000      1.000   5007.733      0.000  1
    36.200      0.000      1.000   4305.536      0.000      1.000   4305.536      0.000  1
    36.300      0.000      1.000   2680.869      0.000      1.000   2680.869      0.000  1
    36.400      0.000      1.000   1742.539      0.000      1.000   1742.539      0.000  1
    36.500      0.000      1.000   2894.161      0.000      1.000   2894.161      0.000  1
    36.600      0.000      1.000   7313.190      0.000      1.000   7313.190      0.000  1
    36.700      0.000      1.000  13915.209      0.000      1.000  13915.209      0.000  1
    36.800      0.000      1.000  16781.421      0.000      1.000  16781.421      0.000  1
    36.900      0.000      1.000  13062.063      0.000      1.000  13062.063      0.000  1
    37.000      0.000      1.000   8792.871      0.000      1.000   8792.871      0.000  1
    37.100      0.000      1.000   7976.545      0.000      1.000   7976.545      0.000  1
    37.200      0.000      1.000   7586.077      0.000      1.000   7586.077      0.000  1
    37.300      0.000      1.000   5561.194      0.000      1.000   5561.194      0.000  1
    37.400      0.000      1.000   4148.463      0.000      1.000   4148.463      0.000  1
    37.500      0.000      1.000   6658.153      0.000      1.000   6658.153      0.000  1
    37.600      0.000      1.000  12862.310      0.000      1.000  12862.310      0.000  1
    37.700      0.000      1.000  16371.161      0.000      1.000  16371.161      0.000  1
    37.800      0.000      1.000  12437.937      0.000      1.000  12437.937      0.000  1
    37.900      0.000      1.000   5765.176      0.000      1.000   5765.176      0.000  1
    38.000      0.000      1.000   2268.990      0.000      1.000   2268.990      0.000  1
    38.100      0.000      1.000   2467.129      0.000      1.000   2467.129      0.000  1
    38.200      0.000      1.000   4487.334      0.000      1.000   4487.334      0.000  1
    38.300      0.000      1.000   5858.684      0.000      1.000   5858.684      0.000  1
    38.400      0.000      1.000   5460.406      0.000      1.000   5460.406      0.000  1
    38.500      0.000      1.000   5162.190      0.000      1.000   5162.190      0.000  1
    38.600      0.000      1.000   8034.442      0.000      1.000   8034.442      0.000  1
    38.700      0.000      1.000  15226.342      0.000      1.000  15226.342      0.000  1
    38.800      0.000      1.000  21166.017      0.000      1.000  21166.017      0.000  1
    38.900      0.000      1.000  19054.392      0.000      1.000  19054.392      0.000  1
    39.000      0.000      1.000  12980.183      0.000      1.000  12980.183      0.000  1
    39.100      0.000      1.000  10080.323      0.000      1.000  10080.323      0.000  1
    39.200      0.000      1.000  10071.935      0.000      1.000  10071.935      0.000  1
    39.300      0.000      1.000  10301.008      0.000      1.000  10301.008      0.000  1
    39.400      0.000      1.000  10196.195      0.000      1.000  10196.195      0.000  1
    39.500      0.000      1.000  10280.105      0.000      1.000  10280.105      0.000  1
    39.600      0.000      1.000  10259.634      0.000      1.000  10259.634      0.000  1
    39.700      0.000      1.000  10580.440      0.000      1.000  10580.440      0.000  1
    39.800      0.000      1.000  12543.348      0.000      1.000  12543.348      0.000  1
    39.900      0.000      1.000  13715.989      0.000      1.000  13715.989      0.000  1
    40.000      0.000      1.000  10909.381      0.000      1.000  10909.381      0.000  1
    40.100      0.000      1.000   5916.466      0.000      1.000   5916.466      0.000  1
    40.200      0.000      1.000   2332.917      0.000      1.000   2332.917      0.000  1
    40.300      0.000      1.000   1228.274      0.000      1.000   1228.274      0.000  1
    40.400      0.000      1.000   1968.182      0.000      1.000   1968.182      0.000  1
    40.500      0.000      1.000   3950.372      0.000      1.000   3950.372      0.000  1
    40.600      0.000      1.000   6170.295      0.000      1.000   6170.295      0.000  1
    40.700      0.000      1.000   7418.766      0.000      1.000   7418.766      0.000  1
    40.800      0.000      1.000   7922.579      0.000      1.000   7922.579      0.000  1
    40.900      0.000      1.000   8049.788      0.000      1.000   8049.788      0.000  1
    41.000      0.000      1.000   7576.945      0.000      1.000   7576.945      0.000  1
    41.100      0.000      1.000   6666.077      0.000      1.000   6666.077      0.000  1
    41.200      0.000      1.000   5842.158      0.000      1.000   5842.158      0.000  1
    41.300      0.000      1.000   6609.114      0.000      1.000   6609.114      0.000  1
    41.400      0.000      1.000   9890.158      0.000      1.000   9890.158      0.000  1
    41.500      0.000      1.000  13788.896      0.000      1.000  13788.896      0.000  1
    41.600      0.000      1.000  15037.712      0.000      1.000  15037.712      0.000  1
    41.700      0.000      1.000  12610.998      0.000      1.000  12610.998      0.000  1
    41.800      0.000      1.000   9839.418      0.000      1.000   9839.418      0.000  1
