    ttheta   IntUPexp  sIntUPexp   IntUPmod IntDOWNexp sIntDOWNexp IntDOWNmod   IntBKGR flag
    18.200   2364.110     33.350   2278.753   3170.720     38.620   3278.331   1964.502  1
    18.400   2398.180     33.590   2349.009   3634.460     41.360   3576.824   1962.661  1
    18.600   2339.440     33.160   2299.716   3537.820     40.810   3366.538   1960.820  0
    18.800   2300.050     32.890   2182.606   3012.780     37.670   2820.057   1958.978  0
    19.000   2113.120     31.530   2135.952   2428.460     33.810   2362.778   1957.137  0
    19.200   2270.610     32.680   2286.837   2336.790     33.160   2201.895   1955.295  0
    19.400   2567.200     34.380   2735.179   2462.580     33.670   2317.683   1953.454  1
    19.600   3336.010     38.780   3584.897   2923.330     36.320   2667.949   1951.613  1
    19.800   4794.880     46.490   4846.925   3712.910     40.910   3216.869   1949.771  1
    20.000   6179.960     51.290   6038.925   4299.730     42.790   3744.902   1947.930  1
    20.200   6451.680     50.000   6253.520   4359.450     41.090   3857.972   1946.088  1
    20.400   5628.030     46.730   5247.095   3862.190     38.700   3447.882   1944.247  1
    20.600   4089.650     39.820   3821.025   3114.310     34.740   2848.171   1942.406  0
    20.800   2904.290     32.870   2774.952   2509.680     30.550   2388.602   1940.564  0
    21.000   2390.310     29.840   2248.350   2320.380     29.410   2132.201   1938.723  0
    21.200   2228.250     28.800   2038.710   2117.380     28.070   2011.134   1936.881  0
    21.400   2064.490     27.720   1970.743   2098.420     27.950   1964.062   1935.040  0
    21.600   2133.630     28.180   1966.614   2048.700     27.620   1960.105   1933.199  0
    21.800   2143.130     28.250   2007.245   2147.610     28.270   1991.031   1931.357  0
    22.000   2387.890     29.300   2098.672   2373.850     29.220   2062.095   1929.516  0
    22.200   2918.550     32.350   2255.039   2852.700     31.990   2184.156   1927.674  0
    22.400   3578.300     35.820   2467.087   3512.740     35.500   2349.735   1925.833  0
    22.600   4163.590     38.650   2647.853   3978.350     37.780   2490.004   1923.991  0
    22.800   4278.290     39.210   2675.395   4038.870     38.090   2506.938   1922.150  0
    23.000   3944.120     37.640   2553.646   3807.210     36.980   2397.585   1920.309  0
    23.200   3630.700     35.780   2446.162   3449.140     34.860   2280.579   1918.467  1
    23.400   3536.320     35.290   2522.415   3419.740     34.710   2277.732   1916.626  1
    23.600   3620.590     36.020   2855.128   3485.720     35.330   2435.185   1914.784  1
    23.800   3979.250     37.750   3394.967   3368.330     34.740   2718.544   1912.943  1
    24.000   4206.980     38.830   3894.557   3314.840     34.470   2985.893   1911.102  1
    24.200   4217.030     38.050   3992.747   3218.890     33.240   3037.669   1909.260  1
    24.400   3759.550     32.380   3577.313   2857.400     28.230   2811.715   1907.419  1
    24.600   3136.040     29.040   2926.681   2535.520     26.110   2458.306   1905.577  1
    24.800   2495.190     26.340   2392.184   2185.510     24.660   2166.967   1903.736  1
    25.000   2189.820     24.670   2110.715   2053.480     23.890   2009.800   1901.895  1
    25.200   2058.720     24.150   2046.099   2052.230     24.110   1963.057   1900.053  1
    25.400   2100.710     24.170   2139.303   2050.650     23.880   1988.992   1898.212  1
    25.600   2296.180     25.270   2372.076   2114.430     24.250   2071.351   1896.370  1
    25.800   2712.480     27.220   2756.990   2285.020     24.980   2211.057   1894.529  1
    26.000   3266.200     29.870   3265.002   2466.540     25.960   2396.685   1892.688  1
    26.200   3832.830     32.630   3719.788   2672.220     27.240   2564.356   1890.846  1
    26.400   3913.840     32.980   3858.010   2676.600     27.270   2619.691   1889.005  1
    26.600   3691.650     32.020   3599.063   2553.610     26.640   2536.616   1887.163  1
    26.800   3164.880     29.650   3164.274   2327.650     25.430   2400.768   1885.322  1
    27.000   2805.090     27.920   2860.887   2247.260     24.990   2329.700   1883.481  1
    27.200   2723.140     27.030   2822.959   2266.250     24.660   2373.707   1881.639  1
    27.400   2922.920     28.480   2954.755   2498.300     26.340   2486.697   1879.798  1
    27.600   3051.980     29.090   3047.906   2587.900     26.790   2568.394   1877.956  1
    27.800   3050.910     29.080   2959.220   2577.250     26.740   2544.412   1876.115  1
    28.000   2818.680     27.960   2706.365   2450.380     26.080   2417.858   1874.274  1
    28.200   2502.930     26.350   2408.258   2216.280     24.800   2249.673   1872.432  1
    28.400   2212.280     24.540   2168.579   2059.960     23.690   2104.751   1870.591  1
    28.600   2080.030     23.520   2023.792   2008.620     23.120   2018.348   1868.749  1
    28.800   1934.330     21.950   1961.456   1871.940     21.600   1995.403   1867.000  1
    29.000   1925.710     21.930   1955.984   1943.480     22.030   2026.267   1867.000  1
    29.200   1999.220     22.350   1980.497   1943.740     22.030   2088.532   1867.000  1
    29.400   1996.830     22.330   2012.634   2033.960     22.530   2149.362   1867.000  1
    29.600   1994.780     22.310   2035.385   2005.130     22.370   2173.356   1867.000  1
