#Wavelength 1.4
#Orientation 0.35045  -0.93231 0.08933 0.93329 0.35562 0.05015 -0.07853 0.06580 0.99474
#Polarisation  0.08933 0.05015 0.99474 -0.81  0.91
#Magnetic_field  7
    4   -2    1   0.84365   0.02407  33.43939    0.1274    1.0766    0.0012    1
    4    2    1   0.89968   0.04310  33.43939    0.1274    1.0766    0.0012    1
    6    2    1   0.66765   0.19832  25.47105    0.0970    0.8805    0.0075    1
    1   -3    1   0.83526   0.00303  48.16005    0.1835    1.1965   -0.0022    1
    1    3    1   0.88385   0.00407  48.16005    0.1835    1.1965   -0.0022    1
    2   -3    1   0.79889   0.03296  42.03284    0.1601    1.1626   -0.0013    1
    2    3    1   0.87526   0.05771  42.03284    0.1601    1.1626   -0.0013    1
    3   -3    1   0.82459   0.01933  35.85627    0.1366    1.1078    0.0003    1
    3    3    1   0.75581   0.04837  35.85627    0.1366    1.1078    0.0003    1
    4   -3    1   0.93425   0.03315  30.90369    0.1177    1.0342    0.0025    1
    4    3    1   0.84177   0.15531  30.90369    0.1177    1.0342    0.0025    1
    0    4    1   0.75285   0.00909  39.53226    0.1506    1.1438   -0.0008    1
    0   -4    1   0.71593   0.00799  39.53226    0.1506    1.1438   -0.0008    1
    1   -4    1   1.17026   0.04273  38.27990    0.1458    1.1328   -0.0004    1
    1    4    1   1.10494   0.03789  38.27990    0.1458    1.1328   -0.0004    1
    2   -4    1   0.61520   0.03827  35.21916    0.1342    1.1003    0.0005    1
    2    4    1   0.62789   0.06515  35.21916    0.1342    1.1003    0.0005    1
    4   -4    1   0.93372   0.01413  28.36493    0.1081    0.9770    0.0043    1
    4    4    1   0.90677   0.03007  28.36493    0.1081    0.9770    0.0043    1
    1   -5    1   0.93995   0.00860  32.03325    0.1220    1.0545    0.0019    1
    1    5    1   0.94147   0.00991  32.03325    0.1220    1.0545    0.0019    1
    2   -5    1   1.03672   0.07055  30.37223    0.1157    1.0237    0.0028    1
    2    5    1   1.01006   0.10977  30.37223    0.1157    1.0237    0.0028    1
    0    6    1   0.98830   0.02836  28.25889    0.1077    0.9742    0.0044    1
    0   -6    1   1.03106   0.02671  28.25889    0.1077    0.9742    0.0044    1
    3    6    1   1.06681   0.14040  25.67648    0.0978    0.8891    0.0072    1
    2    0    2   1.08646   0.00325  57.77773    0.2201    1.2287   -0.0031    1
   -2    0    2   0.90627   0.00150  57.77773    0.2201    1.2287   -0.0031    1
    4    0    2   3.33173   4.94215  34.79781    0.1326    1.0950    0.0007    1
    6    0    2   3.01472   1.45327  25.85918    0.0985    0.8964    0.0069    1
    1    1    2   1.10329   0.01887  71.86067    0.2738    1.2543   -0.0038    1
    3   -1    2   0.82265   0.01117  42.02488    0.1601    1.1626   -0.0013    1
    3    1    2   0.88786   0.01667  42.02488    0.1601    1.1626   -0.0013    1
    4    1    2   0.95626   0.05976  34.13597    0.1301    1.0863    0.0009    1
    5    1    2   0.99716   0.33935  29.02705    0.1106    0.9938    0.0037    1
    6    1    2   1.01363   0.07899  25.67299    0.0978    0.8889    0.0072    1
    0    2    2   1.02817   0.00313  61.55352    0.2345    1.2374   -0.0033    1
    0   -2    2   1.00317   0.00175  61.55352    0.2345    1.2374   -0.0033    1
    1   -2    2   1.06010   0.00420  56.62849    0.2158    1.2257   -0.0030    1
    1    2    2   1.06178   0.00660  56.62849    0.2158    1.2257   -0.0030    1
    2    2    2   1.32395   0.02289  47.05355    0.1793    1.1914   -0.0021    1
    4    2    2   1.01777   0.09125  32.40007    0.1234    1.0606    0.0017    1
    3   -3    2   1.05894   0.01877  34.52415    0.1315    1.0915    0.0008    1
    3    3    2   1.12233   0.02986  34.52415    0.1315    1.0915    0.0008    1
    5    3    2   0.98859   0.05549  26.80281    0.1021    0.9306    0.0058    1
    0    4    2   1.20379   0.01252  37.68058    0.1436    1.1271   -0.0003    1
    0   -4    2   1.26160   0.01085  37.68058    0.1436    1.1271   -0.0003    1
    1    4    2   1.05849   0.02380  36.61558    0.1395    1.1162    0.0000    1
    3   -4    2   0.98241   0.00888  30.78646    0.1173    1.0319    0.0026    1
    3    4    2   0.96206   0.01591  30.78646    0.1173    1.0319    0.0026    1
    5    4    2   0.57639   0.87723  25.40883    0.0968    0.8779    0.0076    1
    1   -5    2   0.95492   0.00491  31.14739    0.1187    1.0388    0.0023    1
    1    5    2   0.98184   0.00440  31.14739    0.1187    1.0388    0.0023    1
    2   -5    2   1.04846   0.01698  29.65249    0.1130    1.0083    0.0033    1
    2    5    2   1.03408   0.02204  29.65249    0.1130    1.0083    0.0033    1
    3    5    2   1.19223   0.38339  27.71458    0.1056    0.9590    0.0049    1
    4    5    2   0.97308   0.39789  25.77582    0.0982    0.8931    0.0070    1
    0    6    2   0.90981   0.00867  27.72839    0.1056    0.9594    0.0048    1
    1    6    2   0.90794   0.03136  27.40369    0.1044    0.9497    0.0052    1
    2    6    2   1.19409   0.14646  26.53030    0.1011    0.9212    0.0061    1
    3    6    2   0.83157   0.28344  25.34853    0.0966    0.8753    0.0077    1
